timestamp, siteid, sensorid, value
Wed Jan 08 2020 18:45:00 PST,1,2,70
Wed Jan 08 2020 18:45:00 PST,1,3,157
Wed Jan 08 2020 18:45:00 PST,2,1,-51
Wed Jan 08 2020 18:45:00 PST,2,2,70
Wed Jan 08 2020 18:45:00 PST,2,3,258
Wed Jan 08 2020 18:45:00 PST,3,1,183
Wed Jan 08 2020 18:45:00 PST,3,2,70
Wed Jan 08 2020 18:45:00 PST,3,3,206
Wed Jan 08 2020 18:45:00 PST,4,1,130
Wed Jan 08 2020 18:45:00 PST,4,2,70
Wed Jan 08 2020 18:45:00 PST,4,3,99
Wed Jan 08 2020 19:00:00 PST,1,1,14
Wed Jan 08 2020 19:00:00 PST,1,2,70
Wed Jan 08 2020 19:00:00 PST,1,3,3
Wed Jan 08 2020 19:00:00 PST,2,1,-74
Wed Jan 08 2020 19:00:00 PST,2,2,70
Wed Jan 08 2020 19:00:00 PST,2,3,102
Wed Jan 08 2020 19:00:00 PST,3,1,#ERROR#
Wed Jan 08 2020 19:00:00 PST,3,2,70
Wed Jan 08 2020 19:00:00 PST,3,3,143
Wed Jan 08 2020 19:00:00 PST,4,1,70
Wed Jan 08 2020 19:00:00 PST,4,2,70
Wed Jan 08 2020 19:00:00 PST,4,3,375
Wed Jan 08 2020 19:15:00 PST,1,1,7
Wed Jan 08 2020 19:15:00 PST,1,2,70
Wed Jan 08 2020 19:15:00 PST,1,3,157
Wed Jan 08 2020 19:15:00 PST,2,1,385
Wed Jan 08 2020 19:15:00 PST,2,2,70
Wed Jan 08 2020 19:15:00 PST,2,3,238
Wed Jan 08 2020 19:15:00 PST,3,1,1
Wed Jan 08 2020 19:15:00 PST,3,2,70
Wed Jan 08 2020 19:15:00 PST,3,3,59
Wed Jan 08 2020 19:15:00 PST,4,1,1
Wed Jan 08 2020 19:15:00 PST,4,2,70
Wed Jan 08 2020 19:15:00 PST,4,3,172
Wed Jan 08 2020 19:30:00 PST,1,1,134
Wed Jan 08 2020 19:30:00 PST,1,2,73
Wed Jan 08 2020 19:30:00 PST,1,3,162
Wed Jan 08 2020 19:30:00 PST,2,1,59
Wed Jan 08 2020 19:30:00 PST,2,2,#ERROR#
Wed Jan 08 2020 19:30:00 PST,2,3,9
Wed Jan 08 2020 19:30:00 PST,3,1,218
Wed Jan 08 2020 19:30:00 PST,3,2,73
Wed Jan 08 2020 19:30:00 PST,3,3,426
Wed Jan 08 2020 19:30:00 PST,4,1,70
Wed Jan 08 2020 19:30:00 PST,4,2,73
Wed Jan 08 2020 19:30:00 PST,4,3,312
Wed Jan 08 2020 19:45:00 PST,1,1,82
Wed Jan 08 2020 19:45:00 PST,1,2,73
Wed Jan 08 2020 19:45:00 PST,1,3,225
Wed Jan 08 2020 19:45:00 PST,2,1,0
Wed Jan 08 2020 19:45:00 PST,2,2,73
Wed Jan 08 2020 19:45:00 PST,2,3,43
Wed Jan 08 2020 19:45:00 PST,3,1,0
Wed Jan 08 2020 19:45:00 PST,3,2,73
Wed Jan 08 2020 19:45:00 PST,3,3,-82
Wed Jan 08 2020 19:45:00 PST,4,1,405
Wed Jan 08 2020 19:45:00 PST,4,2,73
Wed Jan 08 2020 19:45:00 PST,4,3,157
Wed Jan 08 2020 20:00:00 PST,1,1,416
Wed Jan 08 2020 20:00:00 PST,1,2,73
Wed Jan 08 2020 20:00:00 PST,1,3,281
Wed Jan 08 2020 20:00:00 PST,2,1,321
Wed Jan 08 2020 20:00:00 PST,2,2,73
Wed Jan 08 2020 20:00:00 PST,2,3,356
Wed Jan 08 2020 20:00:00 PST,3,1,251
Wed Jan 08 2020 20:00:00 PST,3,2,73
Wed Jan 08 2020 20:00:00 PST,3,3,218
Wed Jan 08 2020 20:00:00 PST,4,1,73
Wed Jan 08 2020 20:00:00 PST,4,2,73
Wed Jan 08 2020 20:00:00 PST,4,3,375
Wed Jan 08 2020 20:15:00 PST,1,1,134
Wed Jan 08 2020 20:15:00 PST,1,2,73
Wed Jan 08 2020 20:15:00 PST,1,3,64
Wed Jan 08 2020 20:15:00 PST,2,1,356
Wed Jan 08 2020 20:15:00 PST,2,2,73
Wed Jan 08 2020 20:15:00 PST,2,3,17
Wed Jan 08 2020 20:15:00 PST,3,1,405
Wed Jan 08 2020 20:15:00 PST,3,2,73
Wed Jan 08 2020 20:15:00 PST,3,3,36
Wed Jan 08 2020 20:15:00 PST,4,1,14
Wed Jan 08 2020 20:15:00 PST,4,2,73
Wed Jan 08 2020 20:15:00 PST,4,3,13
Wed Jan 08 2020 20:30:00 PST,1,1,82
Wed Jan 08 2020 20:30:00 PST,1,2,73
Wed Jan 08 2020 20:30:00 PST,1,3,99
Wed Jan 08 2020 20:30:00 PST,2,1,0
Wed Jan 08 2020 20:30:00 PST,2,2,73
Wed Jan 08 2020 20:30:00 PST,2,3,2
Wed Jan 08 2020 20:30:00 PST,3,1,321
Wed Jan 08 2020 20:30:00 PST,3,2,73
Wed Jan 08 2020 20:30:00 PST,3,3,32
Wed Jan 08 2020 20:30:00 PST,4,1,#NA#
Wed Jan 08 2020 20:30:00 PST,4,2,73
Wed Jan 08 2020 20:30:00 PST,4,3,29
Wed Jan 08 2020 20:45:00 PST,1,1,312
Wed Jan 08 2020 20:45:00 PST,1,2,-12
Wed Jan 08 2020 20:45:00 PST,1,3,99
Wed Jan 08 2020 20:45:00 PST,2,1,416
Wed Jan 08 2020 20:45:00 PST,2,2,76
Wed Jan 08 2020 20:45:00 PST,2,3,251
Wed Jan 08 2020 20:45:00 PST,3,1,225
Wed Jan 08 2020 20:45:00 PST,3,2,76
Wed Jan 08 2020 20:45:00 PST,3,3,16
Wed Jan 08 2020 20:45:00 PST,4,1,29
Wed Jan 08 2020 20:45:00 PST,4,2,76
Wed Jan 08 2020 20:45:00 PST,4,3,437
Wed Jan 08 2020 21:00:00 PST,1,1,88
Wed Jan 08 2020 21:00:00 PST,1,2,76
Wed Jan 08 2020 21:00:00 PST,1,3,#ERROR#
Wed Jan 08 2020 21:00:00 PST,2,1,73
Wed Jan 08 2020 21:00:00 PST,2,2,76
Wed Jan 08 2020 21:00:00 PST,2,3,25
Wed Jan 08 2020 21:00:00 PST,3,1,3
Wed Jan 08 2020 21:00:00 PST,3,2,76
Wed Jan 08 2020 21:00:00 PST,3,3,416
Wed Jan 08 2020 21:00:00 PST,4,1,#NA#
Wed Jan 08 2020 21:00:00 PST,4,2,76
Wed Jan 08 2020 21:00:00 PST,4,3,448
Wed Jan 08 2020 21:15:00 PST,1,1,172
Wed Jan 08 2020 21:15:00 PST,1,2,76
Wed Jan 08 2020 21:15:00 PST,1,3,1
Wed Jan 08 2020 21:15:00 PST,2,1,76
Wed Jan 08 2020 21:15:00 PST,2,2,76
Wed Jan 08 2020 21:15:00 PST,2,3,8
Wed Jan 08 2020 21:15:00 PST,3,1,36
Wed Jan 08 2020 21:15:00 PST,3,2,76
Wed Jan 08 2020 21:15:00 PST,3,3,57
Wed Jan 08 2020 21:15:00 PST,4,1,40
Wed Jan 08 2020 21:15:00 PST,4,2,76
Wed Jan 08 2020 21:15:00 PST,4,3,95
Wed Jan 08 2020 21:30:00 PST,1,1,296
Wed Jan 08 2020 21:30:00 PST,1,2,76
Wed Jan 08 2020 21:30:00 PST,1,3,32
Wed Jan 08 2020 21:30:00 PST,2,1,375
Wed Jan 08 2020 21:30:00 PST,2,2,-36
Wed Jan 08 2020 21:30:00 PST,2,3,52
Wed Jan 08 2020 21:30:00 PST,3,1,2
Wed Jan 08 2020 21:30:00 PST,3,2,-41
Wed Jan 08 2020 21:30:00 PST,3,3,231
Wed Jan 08 2020 21:30:00 PST,4,1,138
Wed Jan 08 2020 21:30:00 PST,4,2,76
Wed Jan 08 2020 21:30:00 PST,4,3,148
Wed Jan 08 2020 21:45:00 PST,1,1,206
Wed Jan 08 2020 21:45:00 PST,1,2,76
Wed Jan 08 2020 21:45:00 PST,1,3,189
Wed Jan 08 2020 21:45:00 PST,2,1,281
Wed Jan 08 2020 21:45:00 PST,2,2,76
Wed Jan 08 2020 21:45:00 PST,2,3,126
Wed Jan 08 2020 21:45:00 PST,3,1,2
Wed Jan 08 2020 21:45:00 PST,3,2,76
Wed Jan 08 2020 21:45:00 PST,3,3,426
Wed Jan 08 2020 21:45:00 PST,4,1,225
Wed Jan 08 2020 21:45:00 PST,4,2,76
Wed Jan 08 2020 21:45:00 PST,4,3,95
Wed Jan 08 2020 22:00:00 PST,1,1,130
Wed Jan 08 2020 22:00:00 PST,1,2,79
Wed Jan 08 2020 22:00:00 PST,1,3,266
Wed Jan 08 2020 22:00:00 PST,2,1,12
Wed Jan 08 2020 22:00:00 PST,2,2,79
Wed Jan 08 2020 22:00:00 PST,2,3,88
Wed Jan 08 2020 22:00:00 PST,3,1,162
Wed Jan 08 2020 22:00:00 PST,3,2,79
Wed Jan 08 2020 22:00:00 PST,3,3,288
Wed Jan 08 2020 22:00:00 PST,4,1,19
Wed Jan 08 2020 22:00:00 PST,4,2,79
Wed Jan 08 2020 22:00:00 PST,4,3,43
Wed Jan 08 2020 22:15:00 PST,1,1,172
Wed Jan 08 2020 22:15:00 PST,1,2,79
Wed Jan 08 2020 22:15:00 PST,1,3,288
Wed Jan 08 2020 22:15:00 PST,2,1,113
Wed Jan 08 2020 22:15:00 PST,2,2,79
Wed Jan 08 2020 22:15:00 PST,2,3,43
Wed Jan 08 2020 22:15:00 PST,3,1,38
Wed Jan 08 2020 22:15:00 PST,3,2,79
Wed Jan 08 2020 22:15:00 PST,3,3,189
Wed Jan 08 2020 22:15:00 PST,4,1,#ERROR#
Wed Jan 08 2020 22:15:00 PST,4,2,79
Wed Jan 08 2020 22:15:00 PST,4,3,117
Wed Jan 08 2020 22:30:00 PST,1,1,448
Wed Jan 08 2020 22:30:00 PST,1,2,79
Wed Jan 08 2020 22:30:00 PST,1,3,126
Wed Jan 08 2020 22:30:00 PST,2,1,4
Wed Jan 08 2020 22:30:00 PST,2,2,79
Wed Jan 08 2020 22:30:00 PST,2,3,225
Wed Jan 08 2020 22:30:00 PST,3,1,218
Wed Jan 08 2020 22:30:00 PST,3,2,79
Wed Jan 08 2020 22:30:00 PST,3,3,29
Wed Jan 08 2020 22:30:00 PST,4,1,356
Wed Jan 08 2020 22:30:00 PST,4,2,79
Wed Jan 08 2020 22:30:00 PST,4,3,130
Wed Jan 08 2020 22:45:00 PST,1,1,67
Wed Jan 08 2020 22:45:00 PST,1,2,#ERROR#
Wed Jan 08 2020 22:45:00 PST,1,3,162
Wed Jan 08 2020 22:45:00 PST,2,1,231
Wed Jan 08 2020 22:45:00 PST,2,2,79
Wed Jan 08 2020 22:45:00 PST,2,3,92
Wed Jan 08 2020 22:45:00 PST,3,1,113
Wed Jan 08 2020 22:45:00 PST,3,2,79
Wed Jan 08 2020 22:45:00 PST,3,3,189
Wed Jan 08 2020 22:45:00 PST,4,1,16
Wed Jan 08 2020 22:45:00 PST,4,2,79
Wed Jan 08 2020 22:45:00 PST,4,3,296
Wed Jan 08 2020 23:00:00 PST,1,1,52
Wed Jan 08 2020 23:00:00 PST,1,2,79
Wed Jan 08 2020 23:00:00 PST,1,3,106
Wed Jan 08 2020 23:00:00 PST,2,1,273
Wed Jan 08 2020 23:00:00 PST,2,2,79
Wed Jan 08 2020 23:00:00 PST,2,3,38
Wed Jan 08 2020 23:00:00 PST,3,1,117
Wed Jan 08 2020 23:00:00 PST,3,2,79
Wed Jan 08 2020 23:00:00 PST,3,3,206
Wed Jan 08 2020 23:00:00 PST,4,1,38
Wed Jan 08 2020 23:00:00 PST,4,2,79
Wed Jan 08 2020 23:00:00 PST,4,3,288
Wed Jan 08 2020 23:15:00 PST,1,1,130
Wed Jan 08 2020 23:15:00 PST,1,2,#ERROR#
Wed Jan 08 2020 23:15:00 PST,1,3,321
Wed Jan 08 2020 23:15:00 PST,2,1,79
Wed Jan 08 2020 23:15:00 PST,2,2,82
Wed Jan 08 2020 23:15:00 PST,2,3,24
Wed Jan 08 2020 23:15:00 PST,3,1,62
Wed Jan 08 2020 23:15:00 PST,3,2,82
Wed Jan 08 2020 23:15:00 PST,3,3,#ERROR#
Wed Jan 08 2020 23:15:00 PST,4,1,385
Wed Jan 08 2020 23:15:00 PST,4,2,82
Wed Jan 08 2020 23:15:00 PST,4,3,329
Wed Jan 08 2020 23:30:00 PST,1,1,47
Wed Jan 08 2020 23:30:00 PST,1,2,82
Wed Jan 08 2020 23:30:00 PST,1,3,8
Wed Jan 08 2020 23:30:00 PST,2,1,157
Wed Jan 08 2020 23:30:00 PST,2,2,82
Wed Jan 08 2020 23:30:00 PST,2,3,162
Wed Jan 08 2020 23:30:00 PST,3,1,47
Wed Jan 08 2020 23:30:00 PST,3,2,82
Wed Jan 08 2020 23:30:00 PST,3,3,45
Wed Jan 08 2020 23:30:00 PST,4,1,17
Wed Jan 08 2020 23:30:00 PST,4,2,#ERROR#
Wed Jan 08 2020 23:30:00 PST,4,3,329
Wed Jan 08 2020 23:45:00 PST,1,1,281
Wed Jan 08 2020 23:45:00 PST,1,2,82
Wed Jan 08 2020 23:45:00 PST,1,3,520
Wed Jan 08 2020 23:45:00 PST,2,1,416
Wed Jan 08 2020 23:45:00 PST,2,2,82
Wed Jan 08 2020 23:45:00 PST,2,3,102
Wed Jan 08 2020 23:45:00 PST,3,1,38
Wed Jan 08 2020 23:45:00 PST,3,2,82
Wed Jan 08 2020 23:45:00 PST,3,3,29
Wed Jan 08 2020 23:45:00 PST,4,1,34
Wed Jan 08 2020 23:45:00 PST,4,2,82
Wed Jan 08 2020 23:45:00 PST,4,3,59
